date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,JPM,V,WMT
2022-03-01,-0.019214885499243654,-0.07386125573220483,-0.07386125573220483,-0.06312875112844987,-0.04732166316427034,-0.07386125573220483,0.5000000000000001,-0.001028421547012011,-0.07386125573220483,-0.07386125573220483
2022-03-02,0.40636887351827533,-0.09110832368917787,0.08703531563221618,0.006595810849508533,-0.09110832368917787,-0.09110832368917787,-0.09110832368917787,-0.09110832368917787,-0.04127496617945834,-0.003183415374652367
2022-03-03,-0.08515944982251422,-0.08515944982251422,0.03913422094044751,-0.08515944982251422,0.08341230348243402,-0.08515944982251422,-0.08515944982251422,0.37745347557711845,-0.050389918028278635,-0.023812832859150222
2022-03-04,-0.09670556107777085,-0.09670556107777085,0.19011163550754767,0.06060135187141014,-0.09670556107777085,0.20443054089843793,-0.09670556107777085,-0.09670556107777085,-0.016472194611145772,0.04485647172260423
2022-03-07,-0.06885826274977022,-0.06885826274977022,-0.049561376316764265,-0.06885826274977022,-0.04268709925149484,-0.06885826274977022,0.4970365116575374,0.0029634883424625295,-0.06346021068288984,-0.06885826274977022
2022-03-08,-0.022806673654948987,-0.026400088394529453,-0.07783107269801699,-0.07783107269801699,-0.07783107269801699,-0.057143473796793576,0.5000000000000001,-0.004494400663642939,-0.07783107269801699,-0.07783107269801699
2022-03-09,-0.09203346687085025,0.39504589370691184,0.09457327950216941,0.010312318378112362,-0.09203346687085025,-0.09203346687085025,-0.09203346687085025,-0.09203346687085025,-0.03983266564574884,6.850841280635227e-05
2022-03-10,-0.09670556107777085,-0.09670556107777085,0.19011163550754767,0.06060135187141014,-0.09670556107777085,0.20443054089843793,-0.09670556107777085,-0.09670556107777085,-0.016472194611145772,0.04485647172260423
2022-03-11,-0.09524506281153851,-0.09524506281153851,-0.09524506281153851,0.04488098259489471,0.2512619540073972,0.17300132450817543,-0.09524506281153851,-0.09524506281153851,-0.023774685942307368,0.030855738889532712
2022-03-14,-0.022806673654948987,-0.026400088394529453,-0.07783107269801699,-0.07783107269801699,-0.07783107269801699,-0.057143473796793576,0.5000000000000001,-0.004494400663642939,-0.07783107269801699,-0.07783107269801699
2022-03-15,-0.02343852544772123,-0.027036283103449847,-0.0785294256793424,-0.0785294256793424,-0.051773942376151995,-0.0785294256793424,0.5000000000000001,-0.005104120675964864,-0.0785294256793424,-0.0785294256793424
2022-03-16,-0.02343852544772123,-0.027036283103449847,-0.0785294256793424,-0.0785294256793424,-0.051773942376151995,-0.0785294256793424,0.5000000000000001,-0.005104120675964864,-0.0785294256793424,-0.0785294256793424
2022-03-17,-0.02343852544772123,-0.027036283103449847,-0.0785294256793424,-0.0785294256793424,-0.051773942376151995,-0.0785294256793424,0.5000000000000001,-0.005104120675964864,-0.0785294256793424,-0.0785294256793424
2022-03-18,-0.02270383822519841,-0.02629654614451885,-0.05801737821159034,-0.07771741403664467,-0.07771741403664467,-0.07771741403664467,0.5,-0.004395167235468984,-0.07771741403664467,-0.07771741403664467
2022-03-21,0.13963267877264765,0.1241475039209945,-0.012574612663266729,-0.09748507746734664,0.017673689975115363,-0.09748507746734664,-0.09748507746734664,0.2185461273312424,-0.09748507746734664,-0.09748507746734664
2022-03-22,0.20303587064382037,-0.07919812571824315,-0.07919812571824315,-0.02376758838559242,-0.07919812571824315,-0.07919812571824315,-0.07919812571824315,0.29696412935617966,-0.050926141150792754,-0.029315641872399094
2022-03-23,-0.020134070285301026,-0.07487718295291543,-0.05527399837856158,-0.07487718295291543,-0.048290606389725974,-0.07487718295291543,0.5,-0.0019154101818342393,-0.07487718295291543,-0.07487718295291543
2022-03-24,0.22772155819779102,0.20708527261520318,-0.08827291918769307,-0.026211849644683503,0.06519316918700586,-0.08827291918769307,-0.08827291918769307,-0.08827291918769307,-0.08827291918769307,-0.032423554416851186
2022-03-25,-0.022806673654948987,-0.026400088394529453,-0.07783107269801699,-0.07783107269801699,-0.07783107269801699,-0.057143473796793576,0.5000000000000001,-0.004494400663642939,-0.07783107269801699,-0.07783107269801699
2022-03-28,-0.02023589696281719,-0.07498972669281662,-0.07498972669281662,-0.07498972669281662,-0.04839794527397048,-0.054403854107938084,0.4999999999999999,-0.002013670191190959,-0.07498972669281662,-0.07498972669281662
2022-03-29,-0.09715303280739884,-0.09715303280739884,0.19556364175820648,0.04779121929360296,-0.09715303280739884,0.20745617372961503,-0.09715303280739884,-0.09715303280739884,-0.014234835963005833,0.04918896521857551
2022-03-30,-0.0971816752023905,-0.0971816752023905,0.19874193760998948,0.04927992250766079,-0.0971816752023905,0.2083160115326895,-0.0971816752023905,-0.0971816752023905,-0.01409162398804747,0.043662128349660136
2022-03-31,-0.08454219776067212,-0.08454219776067212,0.04462474424756945,-0.08454219776067212,0.08774716064439565,-0.08454219776067212,-0.08454219776067212,0.36762809510803485,-0.04929828249086937,-0.02799072870577009
2022-04-01,-0.020873832965439498,-0.029725385237991474,-0.07744167146964545,-0.07744167146964545,-0.053770348329897015,-0.07744167146964545,0.5000000000000001,-0.008422076118444765,-0.07744167146964545,-0.07744167146964545
2022-04-04,-0.09379007719550812,-0.09379007719550812,-0.09379007719550812,0.033168321459588285,0.26973421013677695,0.19709746840363482,-0.09379007719550812,-0.09379007719550812,-0.02774813230575776,-0.003301481716701513
2022-04-05,-0.09541910754916727,-0.09541910754916727,0.2156766348879333,0.0443363738007486,-0.09541910754916727,0.20795334351434633,-0.09541910754916727,-0.09541910754916727,-0.022904462254163677,0.03203364779697172
2022-04-06,0.17003132900555068,-0.0804038630271155,-0.0804038630271155,-0.044994418484555355,-0.0804038630271155,-0.003177655807319214,-0.0804038630271155,0.32996867099444926,-0.0804038630271155,-0.04980861057254786
2022-04-07,-0.09407719066299708,-0.09407719066299708,-0.09407719066299708,0.021912278777822154,0.30200602009700106,0.16745062897124866,-0.09407719066299708,-0.09407719066299708,-0.02961404668501461,0.008631072153928186
2022-04-08,-0.0937578226938119,-0.0937578226938119,0.16661749988577854,0.01733307132647348,0.29461374040207944,-0.0937578226938119,-0.0937578226938119,-0.0937578226938119,-0.031210886530940486,0.021435688385668616
2022-04-11,0.11004643362425255,0.10356750346342225,-0.07802406867765752,-0.048198337663490826,-0.07802406867765752,-0.07802406867765752,-0.07802406867765752,0.2863860629123254,-0.061681318948221556,-0.07802406867765752
2022-04-12,-0.03594649137073249,-0.037807863188354975,-0.07231928123257549,-0.07231928123257549,-0.07231928123257549,-0.07231928123257549,0.49790264887174146,0.0020973511282585586,-0.07231928123257549,-0.06464923927803513
2022-04-13,-0.0933217664571797,-0.0933217664571797,-0.0933217664571797,0.001913130766696424,0.2594644694177775,0.1805159516786568,-0.0933217664571797,-0.0933217664571797,-0.033391167714101486,0.05810644813686926
2022-04-14,-0.06875485310948509,-0.037753557057316846,-0.0553868862351643,-0.06308529116009344,-0.06875485310948509,-0.06875485310948509,0.49283627010047376,0.007163729899526298,-0.06875485310948509,-0.06875485310948509
2022-04-18,-0.03363537465569406,-0.04016425353695313,-0.07355648919761193,-0.07355648919761193,-0.058417925819293295,-0.07355648919761193,0.49705364850426886,0.0029463514957312697,-0.07355648919761193,-0.07355648919761193
2022-04-19,0.3964716499120631,-0.08707598298690813,-0.08707598298690813,-0.013885580336515902,-0.08707598298690813,0.09001492873461976,-0.08707598298690813,-0.08707598298690813,-0.05073450472894342,0.01351342135331721
2022-04-20,0.15628995509753943,-0.0746140131774319,-0.0746140131774319,-0.04063407201462047,-0.0746140131774319,-0.0746140131774319,-0.0746140131774319,0.34371004490246054,-0.05763703812064683,-0.028658823977573147
2022-04-21,-0.0801772245450991,-0.0801772245450991,-0.0801772245450991,-0.0327767698894282,-0.0801772245450991,0.03454616717074875,-0.0801772245450991,0.46545383282925124,-0.05174907656687306,-0.014588030818203273
2022-04-22,-0.025740432267942863,-0.026178121680999006,-0.04673804552743616,-0.06986412164740133,-0.06986412164740133,-0.05202279228661548,0.5,-0.06986412164740133,-0.06986412164740133,-0.06986412164740133
2022-04-25,-0.09351630002065933,-0.09351630002065933,-0.09351630002065933,0.007698407505399158,0.2900585342070102,0.1668999582058217,-0.09351630002065933,-0.09351630002065933,-0.032418499896703264,0.03534310008176892
2022-04-26,0.13145870127218567,-0.08167061629056574,-0.08167061629056574,-0.08167061629056574,-0.08167061629056574,0.038251246314771885,-0.08167061629056574,0.33029005241304243,-0.053841481686014755,-0.03780543686115654
2022-04-27,-0.02940289281722761,-0.033460425809205885,-0.04275471289941115,-0.07887639369483106,0.008049312389332678,-0.07887639369483106,0.4919506876106673,-0.07887639369483106,-0.07887639369483106,-0.07887639369483106
2022-04-28,-0.08001892748797783,-0.08001892748797783,-0.08001892748797783,-0.03462393674762227,-0.08001892748797783,0.08629508419452504,-0.08001892748797783,0.4137049158054749,-0.038171984101899585,-0.027109441710589006
2022-04-29,-0.07890098382755675,-0.07890098382755675,-0.04452432860240026,-0.07890098382755675,0.0021173117496848803,-0.054897915217081664,0.4978826882503151,-0.006072837042734269,-0.07890098382755675,-0.07890098382755675
2022-05-02,-0.02288475958429979,-0.07368116123297905,-0.03907719202917972,-0.0665821019052047,-0.07368116123297905,-0.07368116123297905,0.4999999999999999,-0.003050140316420512,-0.07368116123297905,-0.07368116123297905
2022-05-03,-0.03341571419080191,0.012945990312552913,-0.08815106910105834,-0.08815106910105834,-0.007179440485801361,-0.08815106910105834,0.48705400968744705,-0.018649499818105063,-0.08815106910105834,-0.08815106910105834
2022-05-04,-0.09129031148745585,-0.09129031148745585,0.31493732741705405,-0.0034675588193116506,-0.09129031148745585,0.1850626725829459,-0.09129031148745585,-0.09129031148745585,-0.02485475686967267,-0.015226126873736482
2022-05-05,0.29843858028749193,-0.08330895676793545,0.13569553332027526,-0.03595318901048867,-0.08330895676793545,0.0658658863922328,-0.08330895676793545,-0.08330895676793545,-0.04750202714983418,-0.08330895676793545
