date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,JPM,V,WMT
2022-03-01,-0.07180966646886142,-0.12605004901608555,0.006189239087552627,-0.07180966646886142,-0.07180966646886142,-0.07180966646886142,-0.014901618639607282,-0.07180966646886142,0.43214568491842614,0.06166507599402124
2022-03-02,-0.047828136867442556,-0.11246682447994544,-0.047828136867442556,-0.047828136867442556,0.2952251528245485,0.2047748471754515,-0.047828136867442556,-0.10056435431539927,-0.047828136867442556,-0.047828136867442556
2022-03-03,0.09961063455924848,-0.08422971953684381,-0.08422971953684381,-0.07885140231578103,0.10306026378756859,0.05367890892017384,-0.08422971953684381,-0.08422971953684381,0.243650192733009,-0.08422971953684381
2022-03-04,-0.06182025333950387,-0.09885954634550208,-0.06182025333950387,-0.06182025333950387,0.13475631377377187,0.08292643453019986,-0.06182025333950387,-0.09203918695697848,0.28231725169602817,-0.06182025333950387
2022-03-07,0.25058269038412534,-0.13537457190312713,-0.07321855696254413,-0.06374563229717972,-0.07321855696254413,0.1696823345953007,-0.008005567949516675,-0.07321855696254413,-0.07321855696254413,0.07973497502057394
2022-03-08,0.3477796631863755,-0.1405483804535629,-0.06190618831934801,-0.04992067794969717,-0.06190618831934801,-0.06190618831934801,0.02060380554868626,-0.06190618831934801,-0.06190618831934801,0.13161653126493827
2022-03-09,0.10018226335442708,-0.07951901761821972,-0.07951901761821972,-0.07426179050475884,0.10355422591540965,0.055284667420122204,-0.07951901761821972,-0.10766213902236234,0.24097884331004105,-0.07951901761821972
2022-03-10,-0.05573300905345733,-0.05573300905345733,-0.05573300905345733,-0.05573300905345733,0.2964255063453112,0.2035744936546887,-0.05573300905345733,-0.10986893662579869,-0.05573300905345733,-0.05573300905345733
2022-03-11,0.2732399952699203,-0.11810312872580875,0.03554929368490189,-0.05507975427801989,-0.05507975427801989,0.19121071104517764,-0.05507975427801989,-0.10649809988409177,-0.05507975427801989,-0.05507975427801989
2022-03-14,0.34627302600865834,-0.08543831234898819,0.033730844072530394,-0.07280843825505909,-0.08543831234898819,-0.08543831234898819,0.0015075749686572879,-0.08543831234898819,-0.08543831234898819,0.118488554950154
2022-03-15,0.14714657682565604,-0.12565125232477847,-0.01854307868581892,-0.07502331721856707,-0.08171885980041309,-0.08171885980041309,-0.03562577236959629,-0.08171885980041309,0.32646344408774153,0.026389979086602396
2022-03-16,0.12465774066846612,-0.10251804637969714,-0.03980867440694534,-0.09587193511812404,-0.10251804637969714,0.06789884258081888,-0.05676525133583915,-0.10251804637969714,0.30265076159732046,0.004792655153394592
2022-03-17,0.3325155509321735,-0.15007223662933705,0.039405431529362295,-0.060509855331056975,-0.07235447700990147,-0.07235447700990147,0.009185618651382947,-0.07235447700990147,-0.07235447700990147,0.11889339888708128
2022-03-18,-0.08434780384200596,-0.08434780384200596,-0.08434780384200596,-0.07826098078997014,0.12761458905105752,0.07172804372597075,-0.08434780384200596,-0.08434780384200596,0.28672495484314553,0.01393241237982616
2022-03-21,0.12466927836930641,-0.1369863276172102,-0.0342529071684853,-0.08842625262938222,-0.09484832078556005,0.06982374574995853,-0.05063787101380221,-0.09484832078556005,0.2966620823926518,0.008844893488083207
2022-03-22,-0.08053327443138833,-0.08053327443138833,-0.022907672752103467,-0.0744259550909549,0.13214286392413457,0.07606813064931828,-0.08053327443138833,-0.08053327443138833,0.2917890054265471,-0.08053327443138833
2022-03-23,-0.06384589456739258,-0.11725762252453692,-0.06384589456739258,-0.05570564819431613,-0.06384589456739258,-0.06384589456739258,-0.007807256444184167,-0.06384589456739258,0.43241030545866055,0.0675896945413395
2022-03-24,-0.07127843090154229,-0.07127843090154229,0.05620808984915087,-0.07127843090154229,-0.07127843090154229,0.275174668009632,0.021735810371603992,-0.14360784549228856,-0.07127843090154229,0.1468814317696132
2022-03-25,0.11092409970232009,-0.13344084332538328,-0.03749622811126318,-0.08808970355873492,0.11477098974453803,-0.09408739014827926,-0.05279844470806015,-0.09408739014827926,0.2715513165275753,0.002753594025566501
2022-03-28,-0.04144394835393802,-0.16762244203063303,0.14000359956795244,-0.022213639491133735,-0.04144394835393802,-0.04144394835393802,0.09094029039889287,-0.14438812506248117,-0.04144394835393802,0.26905611003315466
2022-03-29,0.10000000000000002,-0.18309570336382333,0.10000000000000002,0.10000000000000002,-0.04706608408004824,-0.009022868560083793,0.10000000000000002,-0.044124976027121815,-0.2166903679689228,0.10000000000000002
2022-03-30,0.10000000000000002,-0.0937169836846077,0.10000000000000002,-0.1637669151785373,-0.09629186417698674,-0.08458329563071748,0.10000000000000002,-0.06164094132915072,0.10000000000000002,0.10000000000000002
2022-03-31,-0.08998853569171449,-0.024158129893859816,0.09011079212141872,-0.13369420427111547,0.005971559805169441,0.014281065931377394,-0.2521591301433102,0.005971559805169441,0.005971559805169441,0.37769346253169556
