date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,JPM,V,WMT
2022-03-01,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,0.4999999999999999,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556
2022-03-02,0.11771987098814869,-0.0923468935250709,-0.038827911083342714,-0.09178451481637363,-0.0923468935250709,0.06942106700034215,-0.0923468935250709,-0.0923468935250709,0.3001149179327784,0.012744144078730769
2022-03-03,0.09653958348410252,-0.13776312634322063,-0.04207047771610678,-0.08945709241904223,0.08805786728917357,0.053775003315285556,-0.08945709241904223,-0.14125221110258812,0.25803525135670524,0.0035922945547330557
2022-03-04,0.09653785954711004,-0.13788157701153372,-0.04214125548258323,-0.08905328990106558,0.08805191786538179,0.053751974589871805,-0.08955147761475712,-0.14137239999006038,0.25811398257726137,0.003544265420375034
2022-03-07,-0.06369375896821637,-0.06369375896821637,-0.007066412292089864,-0.06369375896821637,0.14843789944656083,-0.06369375896821637,-0.04887549313860535,-0.12558929972822297,0.35156210055343917,-0.06369375896821637
2022-03-08,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,0.4999999999999999,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556
2022-03-09,-0.04730456021464493,-0.16886807849748545,-0.04730456021464493,-0.04730456021464493,-0.04730456021464493,0.31314311213658225,-0.04730456021464493,-0.04730456021464493,-0.04730456021464493,0.18685688786341773
2022-03-10,0.09653785954711004,-0.13788157701153372,-0.04214125548258323,-0.08905328990106558,0.08805191786538179,0.053751974589871805,-0.08955147761475712,-0.14137239999006038,0.25811398257726137,0.003544265420375034
2022-03-11,0.09669457068516843,-0.12711404947651464,-0.08097157504238814,-0.08049593741429871,0.08859273865945672,0.05584535606690682,-0.08097157504238814,-0.13044686302441041,0.2509570741589619,0.007910260429506202
2022-03-14,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,0.4999999999999999,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556
2022-03-15,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,0.4999999999999999,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556
2022-03-16,0.053112884104101546,-0.23943482151059728,0.053112884104101546,0.053112884104101546,0.053112884104101546,0.053112884104101546,0.12820981127128922,-0.26056517848940264,0.053112884104101546,0.053112884104101546
2022-03-17,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,0.4999999999999999,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556
2022-03-18,0.5,-0.042781806594929375,-0.042781806594929375,-0.042781806594929375,-0.042781806594929375,-0.042781806594929375,-0.006595275573917016,-0.19393207826157738,-0.042781806594929375,-0.042781806594929375
2022-03-21,0.24387782970488192,-0.1250914977954947,0.02560096426223028,-0.04823720395950675,0.23052120603288784,-0.049021336830006756,-0.049021336830006756,-0.13058595092497147,-0.049021336830006756,-0.049021336830006756
2022-03-22,0.09916490305773469,-0.12045478780782537,-0.030758898566587787,-0.07470920681794385,0.09121470952342806,0.059080245549536295,-0.0751759421419433,-0.12372522252375653,0.250540141869301,-0.0751759421419433
2022-03-23,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556,0.4999999999999999,-0.05555555555555556,-0.05555555555555556,-0.05555555555555556
